Hour_number,FullServiceRestaurant,Hospital,LargeHotel,LargeOffice,MediumOffice,MidriseApartment,OutPatient,PrimarySchool,QuickServiceRestaurant,SecondarySchool,SmallHotel,SmallOffice,Stand-aloneRetail,StripMall,SuperMarket,Warehouse
3096,0.0,2567.76953184,741.619130903,0.0,0.0,0.0,4411.8397332711,0.0,0.0,0.0,166.32685948079998,0.0,0.0,0.0,0.0,0.0
3097,0.0,2594.596206648,568.33214520796,0.0,0.0,0.0,5642.00449156305,0.0,0.0,0.0,179.1300181536,0.0,0.0,0.0,0.0,620.0184265803
3098,0.0,2618.5515713474,444.13297734456,0.0,0.0,0.0,4562.53411145805,0.0,0.0,0.0,188.14363926599998,0.0,0.0,0.0,0.0,1121.482344105
3099,0.0,2527.3990307117997,361.84433147093006,0.0,0.0,0.0,6346.464350265,0.0,0.0,0.0,194.07814689600002,0.0,0.0,0.0,0.0,1080.1860584742
3100,1184.8004376606602,3574.9412880742,307.65926280936003,0.0,0.0,0.0,10231.0149672315,0.0,1528.9189023438398,0.0,185.9554054812,0.0,0.0,0.0,0.0,1224.0981743940001
3101,1002.92105615286,2595.4429566462,270.65911668383,616.7288695008,0.0,0.0,7847.3748721095,2527.1864133768004,943.7575570912801,11482.724734660798,164.1427817016,20.778132737648004,19226.513738151,6524.255544599999,2327.0270404896,3420.402513714
3102,662.5658212989001,2327.5561606792,374.20858241599,497.5467421867999,0.0,0.0,6586.6997532375,1475.5998071623198,465.258137148729,8676.857932563198,120.90065903280001,80.79615366409841,12695.1055179,4334.856498836,2151.2241171216,1302.773457006
3103,506.87745883032005,2183.5736368848,393.9087540416,141.06397975158998,0.0,0.0,6194.170957572,798.0210116860801,367.2624788564951,5468.360726548,53.097099719039996,5.42648793596976,9567.499901502,3207.410220848,1812.0779455140002,741.6173269998
3104,414.65019643566,2106.7448815192,296.79279192689,65.35128548553,0.0,0.0,5941.3452583095,512.4612761704801,296.905242469337,4187.7103798312,30.888681478080002,0.0,4314.130569303,1517.1995234239998,1424.3655873456003,473.85174851999994
3105,431.06058066474003,2045.4384799155996,275.07190412618,31.816345765053992,0.0,0.0,5738.94683056305,392.77587337464007,213.98790573307,3608.732291044,37.13019795528,0.0,2294.70658293,762.7919838759999,1289.2510538208,285.06089183489996
3106,195.441470442012,1993.9540563655999,221.26215114380997,10.908815169100999,0.0,0.0,5555.990819234699,31.412159972256003,5.708062897243661,2500.7366107032,29.61760796208,0.0,266.4170424573,68.7851713956,1065.58660606284,122.3055892935
3107,0.0,1958.4217278684,179.72288354923,18.423042025096997,0.0,0.0,5372.25005218005,0.0,0.0,2077.1949603815997,38.3068379412,0.0,14.175836352,0.0,912.8203806636,45.06008972670001
3108,9.2548134058482,1917.4575099200001,132.59581851883502,3.3658624526707,0.0,0.0,5218.07271193845,199.77643725144,0.0,1872.624303036,3.7972286759520006,0.0,0.0,0.0,776.7499300506001,0.0
3109,119.01967760362199,1868.9215863470001,105.063531918331,0.19980129644553,0.0,0.0,5122.91272896,179.26987234632,2.05470100235087,1462.3469302079197,0.0,0.0,0.0,0.0,691.8035998802401,0.0
3110,145.23577328998198,1785.6246780226,72.73354217208801,0.0,0.0,0.0,5044.4213749254,193.87290967464,0.0,752.1334022904,9.362740403184,0.0,0.0,0.0,581.7128101714801,0.0
3111,36.380988589674,1720.7434773619998,44.833762894928,0.0,0.0,0.0,4972.2938091918,168.42648917136,0.0,261.292684032,7.0088237175720005,0.0,0.0,0.0,539.8643138846401,0.0
3112,0.0,1691.0111016992,59.14684424579001,0.0,0.0,0.0,4936.10038484355,169.84490389607998,0.0,458.03037832984,7.185953235516,1.2897434417406441,0.0,0.0,561.97534135428,0.0
3113,0.0,1713.6080800433997,107.522977782542,0.0,0.0,0.0,3813.7055994297,209.853307524,0.0,753.90635694968,23.601667369319998,0.0,0.0,0.0,692.4025045512001,0.0
3114,0.54053122876158,1812.57246926,145.22622952341,0.34593359578811994,0.0,0.0,4186.48870911375,244.06593698760003,0.0,923.54140311632,28.75468096716,0.0,0.0,0.0,799.0752320711999,0.0
3115,49.303447768218,2164.1702526555996,274.0393293316,75.80282976649998,0.0,0.0,5203.1910341209505,338.46625945272,14.177706051614201,1536.0236387367997,60.058651256160005,0.0,0.13485311549999998,8.729849163599999,979.40075071572,0.0
3116,303.84332676636,2280.3277574497997,389.41945120715,195.71636623005,0.0,0.0,3188.34471017205,0.0,114.062026464673,0.0,78.41456268396,0.0,0.0,0.0,727.6122820875601,0.0
3117,473.060119413,2426.3545107612,528.94390233664,0.0,0.0,0.0,4577.11449451425,0.0,285.402725108711,0.0,94.72149753827999,0.0,0.0,0.0,0.0,0.0
3118,542.2698642532799,2467.225594879,538.16808169264,0.0,0.0,0.0,2758.81980839985,0.0,361.948170631413,0.0,103.01348874492001,0.0,0.0,0.0,0.0,0.0
3119,759.8314693288802,2497.1083763332,488.52288915542,0.0,0.0,0.0,4774.60264293675,0.0,686.325655562655,0.0,112.11624116952001,0.0,0.0,0.0,0.0,0.0
3120,0.0,2542.0047302075996,621.94747988093,0.0,0.0,0.0,4430.9680565904,0.0,0.0,0.0,134.77415648160002,0.0,0.0,0.0,0.0,0.0
3121,0.0,2574.1865438846,646.6678184983799,0.0,0.0,0.0,5561.053500629249,0.0,0.0,0.0,158.6310193416,0.0,0.0,0.0,0.0,0.0
3122,0.0,2605.2759222372,540.96025757277,0.0,0.0,0.0,4505.93960046165,0.0,0.0,0.0,169.77124670999999,0.0,0.0,0.0,0.0,757.6974808092
3123,0.0,2519.5438748357997,444.46259289908005,0.0,0.0,0.0,6253.8356299185,0.0,0.0,0.0,185.5242940344,0.0,0.0,0.0,0.0,1005.9683529096
3124,1177.03138260906,3466.3956148764,362.90248414854005,0.0,0.0,0.0,10133.009440515,0.0,1507.84300934915,0.0,184.05773602680003,0.0,0.0,0.0,0.0,1200.1357103310002
3125,918.20708838342,2540.2588939924,282.34922445611,512.3009735933999,0.0,0.0,7784.754047811,2230.6552453080003,791.50598259832,10357.6966538576,148.0434978432,16.4522813527402,17013.390652332,5773.725722932,2201.366303478,3223.136752074
3126,543.92825229408,2256.4259207068,276.31672925437005,405.1691622863099,0.0,0.0,6549.1240504365,1119.9812152653603,333.74010904919,7249.4364304432,101.68970977728,17.22208211478172,11660.279395287,3993.1862775,2008.5098257296002,1030.37713524
3127,470.5130744409001,2165.6137368602,317.80890209292,76.57741750475999,0.0,0.0,6146.929517274,727.67048899776,333.705947953339,5081.830172403999,46.344589363560004,5.405558064177041,8745.743577225,2991.9065088919997,1733.9337073368004,664.7746511169
3128,350.08532996778,2070.9709902778,216.50753008332003,23.866552788789,0.0,0.0,6003.730567457999,430.56807253152,231.91090284885303,3634.7455995439996,22.76683325496,0.0,4464.774754008,1606.301097888,1317.3799744404,400.3400333124
3129,325.45794116172,1994.8863818025998,154.83136612069,7.928720977065,0.0,0.0,5839.3491847119,282.99948982368,109.672947179263,2725.1973887888,28.415053994280004,0.0,3033.972415845,1091.028778416,1147.7383914564,202.0104340452
3130,89.124817304046,1956.5341327454,118.480044299617,5.577218366987999,0.0,0.0,5650.26041268,0.0,0.0,1773.2538121824,21.43249611072,0.0,735.118841571,260.9005507732,918.6835114184402,44.263509131700005
3131,0.0,1905.3952778528,61.305690992581,5.4386478356099985,0.0,0.0,5451.406664669549,0.0,0.0,962.54073605544,21.0777692418,0.0,168.6971008716,11.6114375256,733.00498968672,0.0
3132,1.31456734515696,1852.0392660604,22.573657182755003,0.4159909450305,0.0,0.0,5283.93274632405,57.095199557760004,0.0,291.04748006207996,0.0623761423218,0.0,24.2738812281,0.0,565.16926392972,0.0
3133,1.40072105880924,1809.8013370703998,17.397382329222,0.0,0.0,0.0,5192.476063222501,46.31534982950401,1.9491324379068702,62.713882991591994,0.0,0.0,0.0,0.0,473.5687155282,0.0
3134,0.36030501728034003,1720.3225643672001,19.452388397274,0.0,0.0,0.0,5110.324755628951,63.67288794182401,0.0,79.23750882143199,0.0,0.0,0.0,0.0,353.52206546616,0.0
3135,0.0,1639.1960701916,6.643526812979701,0.0,0.0,0.0,5055.7052823498,39.427108776888,0.0,37.802249258408004,0.0,0.0,0.0,0.0,294.41082364920004,0.0
3136,0.0,1611.3159855679999,25.603203484215,0.0,0.0,0.0,5048.5790376099,76.016996677272,0.0,106.794833790352,0.0,0.0,0.0,0.0,350.88161305572,0.0
3137,0.0,1667.6303634505998,82.590925698883,0.0,0.0,0.0,3872.1096573588,176.83964297664002,0.0,571.55187989024,19.061745297,0.0,0.0,0.0,564.44245073532,0.0
3138,0.28381143923237995,1786.273884916,142.6010177522,0.04161396098292,0.0,0.0,4285.5631090272,236.81100548784002,0.0,881.9693239212801,27.64792294104,0.0,0.7824351243,29.6216238852,720.76576881528,0.0
3139,0.41414318704824005,2128.527218497,201.58798148503004,56.434853060749994,0.0,0.0,5290.005823034399,287.91429261,0.0,1252.89238898384,45.169544111280004,0.0,908.9595616823999,476.66685088119993,866.6551867392001,0.0
3140,182.593298223174,2239.1096859366,247.41547442899002,137.08960972324,0.0,0.0,3113.2184724693,0.0,0.0,0.0,58.40054663736,0.0,0.0,0.0,593.72999655156,0.0
3141,352.47809475084,2378.2623529949997,335.36023187905005,0.0,0.0,0.0,4683.98269890135,0.0,158.827709159652,0.0,74.04001548263999,0.0,0.0,0.0,0.0,0.0
3142,554.38489162086,2441.1542839004,554.41310495662,0.0,0.0,0.0,2797.0845931665,0.0,364.00355961208606,0.0,103.36885188048001,0.0,0.0,0.0,0.0,0.0
3143,787.81162903494,2480.857552669,556.66465823927,0.0,0.0,0.0,5677.995412404901,0.0,707.8551349762939,0.0,115.69374827532002,0.0,0.0,0.0,0.0,0.0
3144,0.0,2510.7988317284,475.84962085129007,0.0,0.0,0.0,4427.26249477005,0.0,0.0,0.0,119.76222153948,0.0,0.0,0.0,0.0,0.0
3145,0.0,2528.1179894144,410.87753626668,0.0,0.0,0.0,5612.3705998737,0.0,0.0,0.0,122.75203597080001,0.0,0.0,0.0,0.0,0.0
3146,0.0,2547.0192596685997,359.13534150613003,0.0,0.0,0.0,4543.89503312745,0.0,0.0,0.0,126.293943444,0.0,0.0,0.0,0.0,0.0
3147,0.0,2458.195971773,317.4715621511,0.0,0.0,0.0,6829.3641878865,0.0,0.0,0.0,129.5128142904,0.0,0.0,0.0,0.0,0.0
3148,978.6329921109601,3342.9251971341996,410.67003095279006,0.0,0.0,0.0,6906.2367717135,0.0,1136.6870760754,0.0,145.8184303008,0.0,0.0,0.0,0.0,0.0
3149,866.1725146556402,2479.8023828607998,365.49053111396,376.03948765854,0.0,0.0,5762.899267743149,1913.4055892112,680.9564017340531,9444.626530127198,137.719542768,10.981223735387399,20599.834341113998,6861.284825839999,2059.9220125116003,2020.715691165
3150,533.4597474131401,2210.7723502452,336.20963182912,355.5108889498599,0.0,0.0,8751.8278458,1070.10914109288,319.0446378957661,7097.400049592799,99.82216485144,27.80467698092392,14744.565359661001,4935.060833872,1943.2953836784,923.7884072634
3151,460.49558509404005,2117.0942373502,354.96574179605,54.34642909854,0.0,0.0,8418.9318091515,704.8051464400801,319.440571190173,4928.5931648032,44.71124651484,4.39326398849932,10629.821716041,3534.2243423039995,1689.1780614372,625.050316224
3152,423.68111327196,2094.369703579,304.31770802538006,16.273787371323,0.0,0.0,7594.936028082001,583.53081715824,303.201942194624,4251.203703870399,28.851579416519996,0.0,5747.871238545,1956.894113412,1347.9474166812001,423.70442767350005
3153,441.40317839148,2028.7699866282003,276.43736135694,5.264259229206,0.0,0.0,7351.589550474,442.10100549384003,219.36121371907802,3631.549544488,36.272833377480005,0.0,3471.339375504,1063.4546266359998,1226.3834131488002,278.990684235
3154,202.888870012044,1960.4828115937999,223.38154464997,2.8251341856121996,0.0,0.0,7207.5342636765,39.306594640992,7.271476107005101,2502.1006817768,29.86704672132,0.0,516.5769772136999,108.3534311824,1033.28587484712,127.1431552716
3155,0.0,1919.2202872624,180.67948322564,4.245464935537,0.0,0.0,7032.8939520645,0.0,0.0,2068.3082190799996,37.8318434544,0.0,8.707796132399999,0.0,912.72890663568,37.793476821599995
3156,8.101288446207,1879.7006313267998,132.714441205136,0.6329647747498,0.0,0.0,6869.7046151370005,206.27758750200002,0.0,1879.3681066895997,3.782708193576,0.0,0.0,0.0,811.97063031492,0.0
3157,119.00109149256002,1842.3561397284,105.04949161319901,0.0,0.0,0.0,6814.101516651001,186.75263900664,2.0455546555961996,1496.39909181288,0.0,0.0,0.0,0.0,735.4720874231999,0.0
3158,146.31486172334402,1762.2450275872002,72.466777874953,0.0,0.0,0.0,3586.7044673167497,202.52659265832,0.0,783.57742596704,9.594191379228,0.0,0.0,0.0,628.3592459247601,0.0
3159,103.64844297777601,1720.362520573,79.43812946582801,0.0,0.0,0.0,3543.8949356265,212.83966120872,0.0,324.66711753808,12.210031244640001,0.0,0.0,0.0,637.07185597392,0.0
3160,1.9757360150302203,1730.2684583245998,121.426769160011,0.0,0.0,0.0,3799.8602714592002,239.23676806176002,0.0,777.77735210672,15.345738886800001,0.0,0.0,0.0,699.7805446640401,0.0
3161,0.0,1755.6011371339998,134.02125456342,0.0,0.0,0.0,5096.5350650604,243.18835866024003,0.0,914.7528256126399,26.51198770848,0.0,0.0,0.0,783.8245759014001,0.0
3162,4.2364641879726,1877.9355008432,193.12870088155,10.531420994003,0.0,0.0,5517.674345266199,289.07625209568,0.0,1143.59688669704,34.918124536440004,0.0,0.283250475,0.0,934.888368024,0.0
3163,95.318664075414,2204.3920827086,310.45888881616,101.90213138137,0.0,0.0,6247.146049794,377.70346961256,32.4950427656012,1797.862631684,67.88062024296,0.0,641.3510402106,224.56372282519996,1097.6445786456002,0.0
3164,379.99398617712,2304.6880373346,487.0990862251501,245.46863685775998,0.0,0.0,3228.8186795787,0.0,195.052398227878,0.0,89.5584509112,0.0,4555.332468707999,1654.75646884,889.16967496152,0.0
3165,518.62291261938,2439.615400246,609.7018062283399,0.0,0.0,0.0,3142.1980578221996,0.0,335.285131670732,0.0,102.40799660868,0.0,0.0,0.0,0.0,0.0
3166,612.9164494630201,2486.5840976294003,665.65459520518,0.0,0.0,0.0,6097.7118513285,0.0,433.56926512554696,0.0,115.27838212212001,0.0,0.0,0.0,0.0,0.0
3167,804.4025279115001,2517.9780343879997,567.62646787084,0.0,0.0,0.0,4647.6913379715,0.0,775.94252999283,0.0,119.78396209943999,0.0,0.0,0.0,0.0,0.0
3168,0.0,2551.43701749,599.82550375811,0.0,0.0,0.0,5946.0598511729995,0.0,0.0,0.0,135.2275373796,0.0,0.0,0.0,0.0,0.0
3169,0.0,2579.4863242012,567.16381107036,0.0,0.0,0.0,4822.4673893155505,0.0,0.0,0.0,146.3327395284,0.0,0.0,0.0,0.0,0.0
3170,0.0,2612.7488235625997,540.4461560358001,0.0,0.0,0.0,6063.2083035225,0.0,0.0,0.0,174.574959042,0.0,0.0,0.0,0.0,839.392083117
3171,0.0,2578.4113159802,449.56182633341,0.0,0.0,0.0,4886.1553430898,0.0,0.0,0.0,192.6618009732,0.0,0.0,0.0,0.0,964.7719870914
3172,1205.53725839124,2591.214426052,365.75185113390006,0.0,0.0,0.0,6128.665684596001,0.0,1517.00761971292,0.0,186.86847117119999,0.0,0.0,0.0,0.0,1123.0434421470002
3173,1023.2243458313401,2212.0405868929997,306.03492538913,751.1416471348999,0.0,0.0,4914.036364073851,0.0,957.70522757214,0.0,165.1112422152,26.879359199691677,0.0,0.0,2392.9207175988,1666.864832661
3174,608.40608415876,3156.3284587125995,396.60803353941,536.064528272,0.0,0.0,6163.653961354501,0.0,515.026226450372,0.0,128.2922147184,117.9986934008168,0.0,0.0,2211.4678828356,2388.484547388
3175,390.1402507356,2658.3447660942,322.83450662218,324.15591716363997,0.0,0.0,4591.319748625349,0.0,361.10993731947394,0.0,51.878598001200004,3.3326690200940403,17003.139773925,5623.7266091559995,1841.806093608,1125.3001823099999
3176,372.39052849290005,2456.0579186197997,234.64537710677004,227.91278637825,0.0,0.0,5651.5311178209,0.0,261.726136616358,0.0,34.09267823736,0.0,11986.489428009,3934.234105092,1495.1780403444,771.2633131569
3177,427.93732236012005,2365.6129750436,258.24133020903,130.67198144259999,0.0,0.0,4494.92521171005,0.0,211.87420788795998,0.0,46.11732900144,0.0,8852.697210186,2943.1998449959997,1286.9136614232,595.8080607159001
3178,155.510067854988,2278.8302960324,164.72519304066,86.00343086525,0.0,0.0,5649.19528392765,0.0,5.51182569096083,0.0,25.98935577828,0.0,9648.332512902,3097.885103564,996.4276781864401,450.8865052596
3179,0.0,2165.1942582054,45.059504828072,57.81768353324999,0.0,0.0,4532.5015602282,0.0,0.0,0.0,15.95171691444,0.0,7560.119777558999,2491.064910988,697.2813931734,324.9705699666
3180,0.2729368746064201,2097.5985211636,20.135992557639,28.887442416208994,0.0,0.0,5669.2775499633,0.0,0.0,0.0,0.0,0.0,5792.913139755,1962.2229910840001,481.55356305864007,168.94214355060004
3181,0.0,2059.2231288014,23.609746630813003,45.06639916216999,0.0,0.0,4468.9424475618,0.0,0.0,0.0,0.0,0.0,5011.535066031,1665.383641212,344.40761830608005,126.4816260198
3182,0.0,1659.7271348719999,26.50234184661,14.838348584034,0.0,0.0,5604.24700836585,0.0,0.0,0.0,0.0,0.0,4755.450281676,1534.46618372,259.43879251872005,99.70001786069999
3183,0.0,1664.6988846697998,29.257873476167,3.8206068269034996,0.0,0.0,4384.7341755048,0.0,0.0,0.0,0.0,0.0,3735.5935077959994,1155.7417323559998,242.20215470772004,0.0
3184,0.0,1725.9888160424,54.04555578696401,156.0096330984,0.0,0.0,4074.1111710351,0.0,0.0,0.0,0.0,0.0,6051.466442064,1752.9038815319998,369.88209197136007,0.0
3185,0.0,1895.85491837,46.114186787291004,0.0,0.0,0.0,4001.3534670173995,0.0,0.0,0.0,0.5404282798536,0.0,7463.211238611,2101.3832946039997,615.1851437180401,0.0
3186,0.50209657071348,1978.2218658303998,88.05190115613502,0.0,0.0,0.0,3005.49652152165,0.0,0.0,0.0,19.0172563854,0.0,0.0,0.0,903.51974634084,0.0
3187,23.7022154394852,2317.473271296,235.94358410447998,0.0,0.0,0.0,4394.0731441932,0.0,0.0,0.0,51.67965288792,0.0,0.0,0.0,1109.4885795024,0.0
3188,241.010094890694,2414.9110429417997,495.11258316359,0.0,0.0,0.0,6041.160529794,0.0,120.326706484354,0.0,83.87039058696001,0.0,0.0,0.0,943.21005627168,0.0
3189,328.80953081892,2521.566715774,566.16415909844,0.0,0.0,0.0,4920.6576993912,0.0,247.59348231573503,0.0,90.94155600683999,0.0,0.0,0.0,0.0,0.0
3190,411.91889490516,2550.9697966746,510.24215665968995,0.0,0.0,0.0,6238.031130396001,0.0,314.812645300336,0.0,96.44789133719999,0.0,0.0,0.0,0.0,0.0
3191,684.49218417576,2577.9218214944003,414.51930824927007,0.0,0.0,0.0,5040.7980936124495,0.0,570.951565249931,0.0,100.98391608576,0.0,0.0,0.0,0.0,0.0
3192,0.0,2618.8517186155996,486.16230224933,0.0,0.0,0.0,6300.020327796,0.0,0.0,0.0,115.89443608427999,0.0,0.0,0.0,0.0,0.0
3193,0.0,2648.4399943224003,500.64010802848003,0.0,0.0,0.0,5051.6960788944,0.0,0.0,0.0,125.70908829840002,0.0,0.0,0.0,0.0,0.0
3194,0.0,2672.8229517605996,431.38787068377,0.0,0.0,0.0,6355.168407666,0.0,0.0,0.0,129.2648348544,0.0,0.0,0.0,0.0,523.5526759338001
3195,0.0,2631.7768492729997,375.36556201241996,0.0,0.0,0.0,7169.868118881001,0.0,0.0,0.0,132.075652446,0.0,0.0,0.0,0.0,564.8359743513
3196,880.8313053553201,2645.9937369122,329.90180745011,0.0,0.0,0.0,11206.557771727501,0.0,925.8013036324201,0.0,126.2297387664,0.0,0.0,0.0,0.0,770.6320042302001
3197,768.25264251114,2287.7149897244003,293.6973703118,0.0,0.0,0.0,8755.499800358999,0.0,535.2730671449441,0.0,117.08750451335999,0.0,31252.37122368,9777.8451074,2186.5848294456,782.9443306629001
3198,479.72693527554003,2257.6286728084,353.02438415936996,0.0,0.0,0.0,7323.6976355205,0.0,382.16957738336197,0.0,104.81445243960002,0.0,21439.585769619,6746.177663359999,2174.6251113624003,318.4793003043
3199,450.48908241468,2163.3602299567997,397.15432850709,0.0,0.0,0.0,6836.8630608135,0.0,426.42643257833294,0.0,56.234396094480005,0.0,16130.174373147,4989.566051616001,1955.6597749644002,618.3175907105999
3200,560.5516117857601,2116.8640871674,324.29524513673,0.0,0.0,0.0,6636.674546775,0.0,348.7352461128489,0.0,40.72757986452,0.0,10803.398581379999,3338.647817668,1845.4577361048002,0.0
3201,489.30842174262006,2126.6718452334003,290.89560104591004,0.0,0.0,0.0,6415.640929737,0.0,286.96006822319305,0.0,51.76069672608,0.0,9168.342051288,2762.4153422599998,1636.8199654464,0.0
3202,564.8210713072201,2147.0519207989996,549.78596057637,0.0,0.0,0.0,6249.3603695639995,0.0,274.058038263237,0.0,74.94164984844,0.0,6290.481904425,1837.9084386319998,1694.8167390828003,0.0
3203,468.53260179318,2148.3557706009997,657.18786951307,0.0,0.0,0.0,6046.949642643,0.0,200.18888027712902,0.0,83.85324761028,0.0,4929.442165452,1310.6733050839998,1525.8652729884,0.0
3204,393.14414775168,2124.277626879,496.05351890465005,0.0,0.0,0.0,5885.9113952925,0.0,138.999905002062,0.0,40.6196090838,0.0,3449.595590622,774.8967184159999,1379.1958167636003,0.0
3205,452.31036451164,2097.8371472808,439.11511002114,0.0,0.0,0.0,5753.7187942747505,0.0,238.845728953472,0.0,31.9209947046,0.0,2913.282671178,567.5856970167999,1317.1437567756002,0.0
3206,499.78190879268,2070.833338176,457.36112150638,0.0,0.0,0.0,5652.033638881499,0.0,262.166753804722,0.0,45.05091750756,0.0,2264.9756011164,397.87784471599997,1304.214621588,0.0
3207,348.92640980555996,1957.4285762596,361.12408176936003,0.0,0.0,0.0,5596.06387782195,0.0,172.12562402884598,0.0,33.049462858080005,0.0,2946.352562127,600.3114362284,1231.6989682403998,0.0
3208,233.80538217396605,1957.6146779306,325.23938469351,0.0,0.0,0.0,5590.0675980162,0.0,42.5045220039924,0.0,26.809482346919996,0.0,4133.038304103,1088.421437968,1424.3743091232,0.0
3209,120.616255564866,2152.221920391,325.45244270952,0.0,0.0,0.0,4316.060514840749,0.0,0.0,0.0,55.27799726508,0.0,4953.571299726,1512.771059592,1551.4943710356004,0.0
3210,175.85851820485803,2223.4560882318,411.85125266404003,0.0,0.0,0.0,4670.4701883996,0.0,0.8163118355158901,0.0,70.62045641136,0.0,7113.438229644,2281.884039308,1650.0956198760002,0.0
3211,277.23962951448004,2522.4198747954,623.5722900975401,0.0,0.0,0.0,5615.90767516545,0.0,174.635570016018,0.0,98.21006924327999,0.0,8622.639954864,2776.1099109239995,1779.9076521504003,0.0
3212,652.7290136433601,2647.1550673684,1072.6029722779701,0.0,0.0,0.0,3409.3769087488504,0.0,395.633301353916,0.0,127.58349190200002,0.0,0.0,0.0,1511.0403819516002,0.0
3213,896.03086004952,2777.6568245132003,1463.910044254,0.0,0.0,0.0,5482.37112193485,0.0,685.3098534647261,0.0,162.4763296464,0.0,0.0,0.0,0.0,416.1116345616
3214,1147.84425288918,2849.4991886654,3108.4088586873,0.0,0.0,0.0,4456.0279086453,0.0,1265.68954665199,0.0,220.4870057988,0.0,0.0,0.0,0.0,1472.570143893
3215,1392.99417719322,2896.3442652084,671.2890630439,0.0,0.0,0.0,5673.471128003251,0.0,1849.38233219215,0.0,234.97861968720002,0.0,0.0,0.0,0.0,1831.532191875
3216,0.0,2928.346424535,523.0244708738,0.0,0.0,0.0,4572.9750157416,0.0,0.0,0.0,243.7911189564,0.0,0.0,0.0,0.0,2973.457863648
3217,0.0,2980.1145290197996,428.4603454278,0.0,0.0,0.0,5740.417441903951,0.0,0.0,0.0,283.6676301744,0.0,0.0,0.0,0.0,2707.630503129
3218,0.0,3016.4153919457995,371.24258299184004,0.0,0.0,0.0,4629.26867480415,0.0,0.0,0.0,299.7625514604,0.0,0.0,0.0,0.0,4363.317933543
3219,0.0,2882.272114023,332.94316623967,0.0,0.0,0.0,6522.7902438465,0.0,0.0,0.0,297.3978224688,0.0,0.0,0.0,0.0,3448.295736624
3220,1644.01258624602,5212.6574316694005,306.45974495976,0.0,0.0,0.0,10455.5957788035,0.0,2388.6995460297503,0.0,280.6217873556,0.0,0.0,0.0,0.0,4741.664003181
3221,1365.09543719694,3322.7912897912,286.1386950135,1405.2926133827,0.0,0.0,8084.0142875115,6043.276038912,1623.10025088146,20077.144228424,238.3328265504,1136.507741491672,26703.43345494,8324.656259959998,3180.1919925887996,5559.12677718
3222,921.9236235448801,2914.0594868564,859.3121379764601,984.0893245967,10.489206880462799,0.0,6888.4365178395,2509.3903295496,901.75319387689,12244.2271201256,172.5351679224,1474.9010746986999,19779.860043285,6219.303547543999,2729.1897848016006,3060.429999453
3223,741.66670760316,2758.553921319,714.2793263856602,356.88808750122996,0.0,0.0,6521.091627375001,1392.47706504648,718.6745865791589,8268.7117827264,94.80912977352001,41.63518552454361,16158.877267356002,5034.577339316,2254.6126730736,1366.4815140150001
3224,729.9086930860801,2709.5513828276,803.17377864689,247.76278859169997,0.0,0.0,6245.51314608,1246.21143895584,702.3778894519861,7692.4199517416,82.65839423076,0.0,10945.373993453999,3418.772686028,1875.9374061624,773.1312732594
3225,781.9847337276,2547.232911067,946.89228731132,117.68244905467999,0.0,0.0,6025.858298284501,1203.6941963373602,556.965101705284,7428.4148364496,94.10887289712001,0.0,8940.204081654,2710.740818188,1728.9225955404,595.976615082
3226,550.6345370559001,2473.9040581577997,946.02122428667,89.91909777461,0.0,0.0,5812.552703464651,756.4137016296,327.16591732973507,6172.5767704912,84.41039900087998,0.0,5183.509933904999,1414.0673060959998,1527.6847114476002,488.60346911939996
3227,330.31464162498,2365.4547648882003,904.6759547081901,74.24188501243,0.0,0.0,5616.324422122049,649.29027792216,93.92819823045701,5463.0308169384,72.03514677060001,0.0,2535.8485642709998,447.29154253760004,1411.4786156496002,388.0558111743
3228,339.82954820682005,2297.7839146854,751.65224304121,18.053020079515,0.0,0.0,5458.28107688955,755.56253043768,65.53719203052901,5179.671210985599,34.81948585524,0.0,1835.5854156345001,161.4960407768,1291.6675817496002,256.017754188
3229,521.56566024942,2229.3788315205998,819.8275013441801,9.695913609430997,0.0,0.0,5340.874484795851,827.9029444896,305.393372117665,5295.9838443368,36.270374174880004,0.0,850.233070035,34.947776225599995,1256.8151454084,159.91969602689997
3230,665.2273509613201,2165.7347536804,962.0857379383601,2.4492959396697995,0.0,0.0,5221.86151381245,1037.98580141088,449.18717437160296,5007.6662292415995,57.42409540703999,0.0,112.348829493,0.0,1224.722507166,118.68870180959999
3231,672.66231571302,2154.2722451164,1041.7551149915,2.9051949459395994,0.0,0.0,5165.61909592365,1020.30315129456,500.810353222268,3837.651123064,68.62836064428,0.0,35.9327301273,0.0,1273.912265034,179.7559288434
3232,589.14010543302,2182.2734005292,1134.0597781848303,17.747624831694,0.0,0.0,5196.4596468135005,1080.8920790068798,360.448897715922,5403.7635218432,77.27483084088001,25.959578426732282,162.319541049,11.075606699199998,1344.233644398,0.0
3233,434.18041391136006,2100.3702633218,1156.1016855585399,96.24237040185,0.0,0.0,4034.4485820970494,1082.1268164705602,340.31448922758005,5490.586390626399,113.02556889504,18.41322632170208,1774.1119371486,379.9751964483999,1425.1048294392,0.0
3234,532.4537939574001,2120.3700678207997,1317.48962627079,198.92050080953996,0.0,0.0,4438.6703008011,1287.6886823505602,460.827811450344,6432.131196066399,129.7770231372,80.7872947510508,4416.517103172,1273.904099136,1566.6918483024,0.0
